"id" "Protein IDs" "Protein names" "Gene names" "Set1_D0-1" "Set1_D3-1" "Set1_D7-3" "Set1_D14-3" "Set1_reference" "Set2_D0-2" "Set2_D3-2" "Set2_D7-2" "Set2_D14-2" "Set2_reference" "Set3_D0-3" "Set3_D3-3" "Set3_D7-1" "Set3_D14-1" "Set3_reference"
192 "H0YBS5;H0YBE9;A0A087X2D8" "" "SPAG9" 17850.9719152191 18698.0219987424 19398.9204321392 19229.331555695 21040.1561022124 21529.5647912948 17085.2986386814 19962.5392011922 20920.3177899985 21040.1561022124 18669.2492994527 20690.3614494422 23555.2985482555 19664.0607901697 21040.1561022124
193 "H0YJD4;Q9ULT8;G3V4V5;A0A087WVU6;H0YJP0;A0A087X2H1;H0YJ72" "E3 ubiquitin-protein ligase HECTD1" "HECTD1" 358238.705872864 340072.572973824 324741.819349718 317754.089341178 324992.455918207 338952.533942464 305031.130715528 322261.596907496 325185.198107953 324992.455918207 350779.0091264 338909.046797836 332274.135463769 303742.460570869 324992.455918207
196 "A0A096LNH6" "" "DOCK1" 208112.729794682 226399.777732196 219371.048415779 223692.767394787 212329.009803974 197277.820111043 218269.087273576 219194.996986589 211616.300594742 212329.009803974 202614.746826543 210591.124589646 215800.893990069 232585.021328056 212329.009803974
199 "A0A096LP34;Q86Y79;A0A096LP22;C9J7Z1" "Probable peptidyl-tRNA hydrolase" "PTRH1" 12366.5257598273 12425.2297967577 14712.731476483 14632.205100326 12751.6618244099 11643.1371156098 14244.0872184509 13748.1881359256 13783.6863899602 12751.6618244099 10067.0374852486 11053.6346207862 11379.4182587871 14266.1805704877 12751.6618244099
200 "Q6ZSR9;A0A096LNZ0;A0A096LP25" "Uncharacterized protein FLJ45252" "AAK1" 93025.7460833239 84034.0068051842 88372.6843727631 85889.7902300492 91460.7049524414 90304.6778781314 101900.293017057 99402.3160058388 103304.903760446 91460.7049524414 94944.0247006615 94634.6236447037 93291.855525558 85399.5510560456 91460.7049524413
213 "Q5EBL8" "PDZ domain-containing protein 11" "Pdzd11;PDZD11" 13019.66245242 19083.0716034958 15254.0979598864 15693.8901602452 15963.1219809467 14014.0640374888 16101.4434195494 16807.2596087279 14665.9367798891 15963.1219809467 16160.6584535786 17246.0313129432 16014.7678059024 17554.0121821177 15963.1219809467
218 "P84095" "Rho-related GTP-binding protein RhoG" "Rhog;RHOG" 138230.183679482 145744.767258019 142694.716097142 130158.901340301 137794.319185451 137964.573281439 136354.538022194 131889.149146455 138844.498395078 137794.319185451 140871.71886412 140944.909671382 143036.219848057 130835.412323932 137794.319185451
222 "Q9NZ63" "Uncharacterized protein C9orf78" "RGD1305178;C9orf78" 25056.4385253754 20703.4357513675 21067.865668681 15520.0949716498 19282.588734064 18217.9824617394 22611.136749543 20146.0564723423 20666.0633021678 19282.588734064 20950.4689569791 16210.7468452871 16546.3315259408 18271.3347730424 19282.588734064
235 "A0A0A0MQR2;A2A2L5;Q9BY42" "Protein RTF2 homolog" "RTFDC1" 57111.219252395 55118.7588470253 54168.7371869976 43299.9122384206 47857.4448932976 56322.1514548498 40758.7755937716 46426.140770693 35766.9921493857 47857.4448932976 56896.4796434845 44262.2678099685 41762.8070910657 45242.5935810385 47857.4448932976
236 "A0A0A0MQS1;Q53H96;B5MD87;A0A087WTU2" "Pyrroline-5-carboxylate reductase;Pyrroline-5-carboxylate reductase 3" "PYCRL" 71193.9450926972 68426.4223363175 63890.5964368555 75943.5741839981 71214.4700664579 82692.4212721408 70793.0818507512 77852.4665200629 66314.1683838238 71214.4700664579 87798.19637122 75694.6534642925 76825.8399649267 73802.8860949036 71214.4700664579
238 "Q9UNZ5;A0A0A0MQS3;K7ESE5" "Leydig cell tumor 10 kDa protein homolog;Leydig cell tumor 10 kDa protein" "C19orf53;LOC288913" 84120.2425786915 75807.6949742189 70354.4528870124 66617.7629777173 68019.238410551 89457.1908355103 76396.1524169932 75812.0951215948 52284.59927975 68019.238410551 74429.1156466885 56109.3059391608 56138.37670012 75006.5986348664 68019.238410551
240 "U3KQK3;A0A0A0MQU0;U3KQC1;A0A087X237;Q9BV38;K7EML4;K7EIR0;K7EKX5" "WD repeat-containing protein 18" "WDR18" 145123.308680216 136607.847440381 134586.456943251 142504.068341766 139501.0332572 139132.520771049 131919.66387607 134325.159502535 131800.44377334 139501.0332572 136822.424202733 134730.260471605 128390.544056932 154772.758463592 139501.0332572
241 "C9JNL5;H7C1N7;H7C3V9;H7C280;H7C277;A0A0A0MQU4;Q96I15" "Selenocysteine lyase" "SCLY" 22097.6700824324 23815.6066851405 24118.3496598654 21441.443211087 22387.6869683407 21329.7697643383 19649.1670028609 22349.2699818464 18919.5511782789 22387.6869683407 24622.9469647821 24932.336209559 25782.2953910448 26781.1202939361 22387.6869683407
242 "A0A087WU76;P28845;A0A0A0MQV1" "Corticosteroid 11-beta-dehydrogenase isozyme 1" "HSD11B1" 75787.8355923809 70023.9104761745 114133.230356935 168124.590048629 83348.5553130025 49244.4574475698 56016.4739062043 60099.6801946997 125177.046490658 83348.5553130025 52487.2848827889 71835.633483392 77908.0751206688 78476.9916881133 83348.5553130025
243 "P09038;A0A0A0MQV6" "Fibroblast growth factor 2" "FGF2" 60961.7551913351 44384.7263628744 47361.2171426931 48136.6193110273 56243.8618081672 89688.6691947591 77412.8704524355 48276.9235059609 40590.7933923793 56243.8618081672 75611.1111947994 49790.1637772755 45770.7913139992 53532.2175076118 56243.8618081672
247 "B1AKI6;Q9NUK0;A0A0A0MQX8;Q9NR56;Q86VM6;C9JCX1;H7C4Y1;C9JP00" "Muscleblind-like protein 1" "MBNL1;Mbnl1" 78784.512511573 81979.6510982586 81586.2210430218 59793.1410805898 70789.9495778532 64988.2607014832 80533.7294311544 80441.0985017661 54318.1210968079 70789.9495778532 61123.5163595031 73202.4197408915 66306.3260816628 65986.3424457559 70789.9495778532
255 "H0YBM4;E5RFD9;A0A0A0MRE5;Q9ULH1;E5RHD7;H0YBF7" "Arf-GAP with SH3 domain, ANK repeat and PH domain-containing protein 1" "ASAP1" 245781.99735822 268687.092404149 296515.545908504 256679.897173852 281843.26244389 275679.217289146 292802.405348593 272953.653347031 285594.122188443 281843.26244389 296226.828144952 319915.798132875 310241.745644405 252069.823468866 281843.26244389
256 "A0A0A0MRE6;O94967" "WD repeat-containing protein 47" "WDR47" 12140.3790460276 14300.8003857955 16491.110186225 13805.721227179 12449.869122308 11914.1527756873 12229.899356456 12325.2821551659 13299.8671156845 12449.869122308 12022.0346578151 12766.1185596077 13124.1563161484 12172.1550638863 12449.869122308
257 "Q6PJH3;A0A2R8Y590;H7BYL6;A0A0A0MRF6;Q99996" "A-kinase anchor protein 9" "AKAP9" 21170.6186781672 22570.0073865987 25216.9086632454 16001.7593074422 20657.9253909687 23149.6076568487 20140.0672945485 20943.7283303093 21394.0703962562 20657.9253909687 22145.1333744281 20424.7921434835 22200.244528439 20052.251902496 20657.9253909687
262 "H0Y6F6;H7BZD9;Q8NEY1;A0A0A0MRJ3" "Neuron navigator 1" "NAV1" 7359.29604283466 9590.09996785002 11768.1211347833 15806.185783076 11423.4132688893 11901.5248358166 13120.4404783984 12056.7676693627 13972.7968242023 11423.4132688893 13251.2830873529 12439.0424790498 11694.4992892006 13366.1055179487 11423.4132688893
263 "P22061;A0A3F2YNX8;H7C4X2;C9J0F2;F6S8N6;F8WDT3;A0A0A0MRJ6;F8WAV5;F8WAX2" "Protein-L-isoaspartate O-methyltransferase;Protein-L-isoaspartate(D-aspartate) O-methyltransferase" "PCMT1" 176533.046780494 218167.076274054 210465.426379469 233802.087377625 212863.550977761 177792.265154496 200640.238755242 236442.199167576 239550.630595094 212863.550977761 192190.974056084 205935.222085094 219832.690751302 217696.887820903 212863.550977761
264 "A0A0A0MRJ7;P12259" "Coagulation factor V;Coagulation factor V heavy chain;Coagulation factor V light chain" "F5" 57155.4546187858 46723.0205536667 37868.074431099 35371.5919973885 44254.5591300871 49399.1034282858 38533.6261005179 38468.3644001885 42716.793774173 44254.5591300871 64722.159210242 53629.901893889 51758.9557304339 35708.195412966 44254.5591300871
265 "A0A590UJY4;A0A5F9ZI03;A0A0A0MRM8;E7EW20;A0A590UJW9;A0A590UJ40;A0A590UKB0;A0A0D9SGC1;A0A590UJ75;A0A590UK22;A0A590UK71;A0A590UK86;Q9UM54;Q5JVM0;A0A1Y0BRN3" "Unconventional myosin-VI" "MYO6" 609917.724272065 701007.136604001 690113.775946305 631435.467774672 647710.76339395 562724.747779778 566107.571470221 600987.030764959 739868.770683878 647710.76339395 591313.766528094 700049.631474396 751316.046878422 627383.243038854 647710.76339395
266 "S4R402;A0A0A0MRM9;S4R349;Q14978" "Nucleolar and coiled-body phosphoprotein 1" "NOLC1" 392399.128395208 319592.169797604 299873.076838733 285300.948815291 306020.173056236 373291.900743581 322472.943837989 309724.207120762 233877.153903693 306020.173056236 347576.655266334 287707.507036623 273455.904185048 282830.583771633 306020.173056236
269 "B6VEX4;Q8IZP0;A0A0A0MRT6" "Abl interactor 1" "ABI1;Abi1" 223305.125751384 227722.928845741 252003.958718848 237058.206880854 247078.699562263 250742.978822669 253815.719175285 252872.653567414 247971.397636705 247078.699562263 236738.804741329 223505.601160673 238443.654236155 228918.090864478 247078.699562264
270 "A0A0A0MRY0;F8WDP1;B0QYI1;Q8WUA7" "TBC1 domain family member 22A" "TBC1D22A" 22037.3973456777 22943.5888355236 22552.9199185802 29520.722688571 28646.9700327077 31712.1128214962 31192.0528665898 33240.415418593 29052.2244409239 28646.9700327077 29851.4698421057 25769.8073196168 26962.6564565811 30664.9835120548 28646.9700327077
271 "E7EW15;E7EW68;H0YC17;Q15025;E7EWG2;E7EMV7;A0A0A0MRZ4" "TNFAIP3-interacting protein 1" "TNIP1" 40491.6174267333 44940.1168932097 51830.0800117051 40765.9546807821 42285.0976938319 45021.0922119359 41090.910693256 38610.3446127698 41587.5212062693 42285.0976938319 39924.439834328 40327.5168063542 41511.2912043838 41315.1756650887 42285.0976938319
276 "Q9H9E3;H3BSD2;H3BMV9;H3BQB2;E9PRT5;A0A0A0MS45;J3QLW1;J3KNI1" "Conserved oligomeric Golgi complex subunit 4" "COG4" 71045.4202714489 71851.32352177 69811.4184062632 71096.6103831422 71821.1996459156 69120.0248234456 69017.2441453541 69731.9863297226 72316.8594117577 71821.1996459156 68258.4597846506 69982.7785961536 82450.5221707711 77700.3271859818 71821.1996459156
278 "A0A494C0J8;A0A3F2YP85;A0A3B3ITY3;Q99836;A0A0A0MSI9" "Myeloid differentiation primary response protein MyD88" "MYD88" 35962.8053725126 36876.6045527937 34441.6790039291 40562.1603362952 37746.8809351004 38522.7494458152 34752.9073610768 33912.1398319217 46153.6062212024 37746.8809351004 35739.3615527757 38360.2575996502 38228.1854668534 34048.2806572292 37746.8809351004
279 "Q9UIS9;K7EMA9;K7EN65;K7EPZ6;A0A0A0MS90" "Methyl-CpG-binding domain protein 1" "MBD1" 17191.6818975424 17325.5089125561 14560.5180139863 15107.3185932099 16554.8122612828 18474.9219715515 16594.6269908599 16521.2587063373 12126.0562475849 16554.8122612828 18874.9887022599 15065.7296610841 17057.6761098186 16628.7102104394 16554.8122612828
281 "A0A0A0MSC8" "" "SLIT3" 7520.11976248516 9678.16511777934 8206.33626072289 8011.66286774371 8723.77924713728 8598.43616716553 9319.57316725352 9198.97224514501 10313.8273669212 8723.77924713728 7915.8846011824 7756.39910446802 8602.13378605314 9026.27998236689 8723.77924713728
283 "B5MC85;C9JGB2;Q96LZ7;A0A0C4DFM4;H7C2J3;A0A0A0MSD2" "Regulator of microtubule dynamics protein 2" "RMDN2" 24627.1309509442 24031.1711693747 26120.3810026665 25362.846722811 24136.4215421759 31496.2965257112 25358.1708568134 26004.6039061987 31069.3442492399 24136.4215421759 25396.6525378 36219.2404879169 28846.120527455 25066.6013787914 24136.4215421759
285 "Q8IXK0;A0A0A0MSI2;B3KPJ4;H7C528" "Polyhomeotic-like protein 2" "PHC2" 38051.2573791644 40466.0709118736 43464.8109596132 41229.2039891169 41190.8435670721 38881.3908650762 42015.5115192888 39575.938150604 35130.1213383172 41190.8435670721 33769.3432549355 35702.8539892216 34559.1442607973 43458.2889026419 41190.8435670721
288 "A0A087WVF5;A0A0A0MRC4;Q86YR5;A0A0A0MSK4" "G-protein-signaling modulator 1" "GPSM1" 184859.975348826 207110.385224025 186485.473672389 164660.335383117 180727.485600847 185249.837715304 174005.079573761 184418.134497899 163856.652103074 180727.485600847 193819.779830248 187504.137790542 180557.060663856 170838.806423292 180727.485600847
289 "G3V444;Q13017;H0YK04;A0A0A0MSK6" "Rho GTPase-activating protein 5" "ARHGAP5;Arhgap5" 55108.2094528232 59839.2412131642 56652.8718292179 54578.2547486417 54607.6400130338 51942.8477075198 58429.2788645087 55767.8950123661 58930.4647843454 54607.6400130338 49786.1698636845 57130.2848924967 53938.3002704944 50657.4831902328 54607.6400130338
291 "A0A0A0MSN4;J3KSQ5;F6X3S4;P12821;J3KTB8;J3KS28" "Angiotensin-converting enzyme;Angiotensin-converting enzyme, soluble form" "ACE" 141653.28519759 142787.164335396 180480.268724546 137514.909689167 138425.227448079 124157.959666583 134787.321558921 176005.152256946 127943.363937481 138425.227448079 112214.151370396 121540.992406838 120347.601084704 195447.103883879 138425.227448079
292 "E7EWR7;E7ENC7;A0A0A0MT02;A0A0G2JI50;E9PD43;A0A0A0MSN9;A2ABK4" "" "NELFE" 17667.097447207 15307.810522671 15622.8318539686 14737.2131324141 16416.0759199178 21721.4657706805 18471.1803412484 17739.8262454247 11634.5704632755 16416.0759199178 17491.7766077634 15455.3411898042 14114.7627978125 17419.6424620337 16416.0759199178
294 "S4R3D5;S4R3Z2;A0A0A0MSS8;P42330" "Aldo-keto reductase family 1 member C3" "AKR1C3" 320748.775906962 275039.670582389 307707.870545329 354513.739057323 319361.793016224 263746.973696426 272003.216407262 271706.649109205 398008.69727159 319361.793016224 392039.924451819 387620.595596922 369056.665508033 302084.728564148 319361.793016224
296 "A0A0G2JKZ1;O15533;A0A0A0MT98;Q6P1N7;A0A140T9B2;A0A0A0MSV9;A0A0G2JH37;A2AB90;C9JA35;A0A0G2JJI5" "Tapasin" "TAPBP" 40673.5305220592 35314.6736457342 39233.2721074182 46811.6365540034 45930.6520581169 45452.6578352591 50952.4795594467 51890.9714784185 54686.2813175619 45930.6520581169 50599.1678877274 50729.4022224603 46054.57085987 49468.229583142 45930.6520581169
297 "A0A0A0MSY4;A0A0D9SFH5" "" "DOCK9" 7753.39358267395 10821.1995539879 8858.85896529593 12602.4561422906 9697.56537492588 8134.75413731087 9900.1439832609 9251.1717816429 10800.1995709595 9697.56537492588 10230.1650143028 10673.594273533 11763.9130081365 8868.32133664598 9697.56537492588
298 "J3KRW8;J3KS73;J3QL12;A0A0A0MSY7;O00142;J3QRP0;H3BP77" "Thymidine kinase 2, mitochondrial" "TK2" 36820.9381095164 38249.5831970555 39997.9711861445 45862.0712691602 40273.597928705 35806.4408423608 38493.105861528 37380.1521610203 49375.6230322477 40273.597928705 39169.0004493065 40982.4904743543 39291.3247798464 49342.7725588312 40273.597928705
300 "A0A0A0MT32;Q5T073;Q5T770;P38571" "Lysosomal acid lipase/cholesteryl ester hydrolase" "LIPA" 64586.1179427891 59021.4195962099 57465.1521739132 58292.237891041 60430.8487311534 61320.4149078298 69812.596316358 63645.1483799085 64206.9875116358 60430.8487311534 61935.8932092473 61758.8881299413 62200.1086622442 70554.7157341152 60430.8487311534
301 "Q9UPN6;A0A0A0MT33" "Protein SCAF8" "SCAF8;Scaf8" 34144.8496645498 29850.1267540774 29802.8225528057 30789.1310118011 26968.5619900619 28155.83794117 26400.6316740089 30102.7942535275 24501.4573015879 26968.5619900619 28990.6067338452 21422.8942415575 23129.7042013358 28549.9220651261 26968.5619900619
302 "J3KPF5;A0A0A0MT35;A0A0G2JRR6;J3KPF6;A0A2P0CTH9;Q8TBF2;A0A0G2JSF1;J3KRV9;J3QKK8;A0A2P0CU24;A0A0A0MRV4;A0A2P0CTB1" "Prostamide/prostaglandin F synthase" "FAM213B" 53584.3088168102 56204.0961145472 47465.8839662033 52983.0174624292 52272.7854066561 49738.7552098708 55880.7983472049 53499.8216974774 52615.7387510227 52272.7854066561 55285.9401990138 55690.7491395912 54338.386959203 56188.7486076427 52272.7854066561
305 "A0A0A0MT72;A0A3B3IRS0;E9PEC4;Q9BSQ5;C9JUH3" "Cerebral cavernous malformations 2 protein" "CCM2" 23609.8082503941 25194.7356055376 28291.4648342262 23517.6970486692 24515.5294626563 24818.6528754039 24175.3228790554 23190.4920491943 24769.3818752266 24515.5294626563 24131.6804123562 21497.6078940255 24947.8459856246 23427.008700478 24515.5294626563
306 "H0YLC3;H0YN10;H0YKV0;P26440;A0A087WVD3;A0A0A0MT83;H7C4G6;A0A0S2Z4K7" "Isovaleryl-CoA dehydrogenase, mitochondrial" "IVD" 193004.793000777 189608.071522057 209510.004478976 214843.206094626 195435.754629328 174015.914062169 193353.356790756 195356.759022026 205418.738869462 195435.754629328 177890.330584365 195518.303620318 195411.495183282 234672.128720197 195435.754629328
308 "D6RIY7;D6RDV0;D6RA37;Q13454;A0A0A0MTC2" "Tumor suppressor candidate 3" "TUSC3;Tusc3" 66380.2221553947 60144.7970997951 65724.8788572163 62026.8419536703 63518.8031468878 62067.7332698339 55913.5858458487 57927.3136456156 64755.2267224111 63518.8031468878 68028.6520052878 68139.4813608307 68156.8562597939 57716.483799998 63518.8031468878
309 "A0A494C1K8;E5RHF3;A0A494C139;Q16363;H0YAP9;H0YAQ5;H0Y351;A0A0A0MQS9;A0A0A0MTC7;E5RFQ2" "Laminin subunit alpha-4" "LAMA4" 108324.13678844 107709.573632876 143377.96091558 123775.597376551 136263.144866244 114810.811561486 141545.886271954 136369.732856722 164255.055918464 136263.144866244 133614.985725302 148698.611068332 159954.929979016 132214.823615274 136263.144866244
311 "A0A087WW45;A0A087WWY6;Q13418;A0A0A0MTH3;E9PQ52" "Integrin-linked protein kinase" "ILK;Ilk" 678336.550466166 630706.569146097 635800.092001693 621272.887807003 610227.417324445 631457.983926573 535197.271946887 583571.159414426 617542.400532488 610227.417324445 657816.03104723 657852.485770121 690284.769629489 582786.009927845 610227.417324445
312 "A0A0A0MTH9;O14981" "TATA-binding protein-associated factor 172" "BTAF1;Btaf1" 12837.7474419407 11806.0801093768 13787.937438348 10415.8157074685 11684.0937580121 10318.2137950958 11405.9738996125 12811.5435377992 10745.5440437222 11684.0937580121 12752.0063953535 9244.45800487954 8857.06224008703 11803.173990098 11684.0937580121
314 "A0A0A0MTI6;Q9NYP7" "Elongation of very long chain fatty acids protein;Elongation of very long chain fatty acids protein 5" "ELOVL5" 20872.9873506778 22872.4857499763 20636.9338430481 17405.524154772 20561.1300868839 23608.6128774139 19603.1882385515 20187.7696896912 16437.0471375925 20561.1300868839 19272.2494250444 18765.460464644 18639.929389528 17942.4005800996 20561.1300868839
316 "Q6PIU2;H7C046;A0A0A0MTJ9" "Neutral cholesterol ester hydrolase 1" "NCEH1" 238185.968072635 214034.851517947 227175.344093715 202030.494468383 225014.574659408 282368.594069564 254445.052629385 227659.31113093 212662.477641657 225014.574659408 260995.141568487 218201.464089978 197221.347729616 191856.280906431 225014.574659408
318 "A0A0A0MTL6;H3BMG9;H3BSV5;H3BSX9;H3BS40;H3BUP6;Q6ZS17;H3BU12;H3BV02;H3BQI5" "Protein FAM65A" "FAM65A" 242674.469353671 229159.822346551 227816.246701591 219058.354749092 228502.634119207 239413.559903774 217522.434095678 229917.049807927 234450.661547438 228502.634119207 229249.750935062 223346.551209297 239494.9533159 218619.774036476 228502.634119207
319 "Q13617;A0A0A0MTN0;Q5T2B5;Q5T2B7" "Cullin-2" "CUL2;Cul2" 389595.012262446 375647.932945231 362485.57812414 365849.059790999 367345.031430651 356870.044465997 379734.02779653 378058.440277574 372247.84343458 367345.031430651 417849.865800317 386138.326853767 364881.601379946 368611.100746513 367345.031430651
320 "A0A0A0MTR7;Q63HN8" "E3 ubiquitin-protein ligase RNF213" "RNF213" 1019128.0806414 1071185.45232199 1166400.16512257 1389002.46286086 1237282.11958205 1284064.05805707 1260864.34793275 1191594.3372869 1335904.77240926 1237282.11958205 1546552.48692606 1306308.77988302 1362858.72446616 1211298.93399225 1237282.11958205
